1.439395E-08,-1.5E-03
1.439708E-08,-1.5E-03
1.440020E-08,-1.5E-03
1.440333E-08,-1.5E-03
1.440645E-08,-1.5E-03
1.440958E-08,-1.5E-03
1.441270E-08,-1.5E-03
1.441583E-08,-1.5E-03
1.441895E-08,-1.5E-03
1.442208E-08,-1.5E-03
1.442520E-08,-1.5E-03
1.442833E-08,-1.5E-03
1.443145E-08,-1.5E-03
1.443458E-08,-1.5E-03
1.443770E-08,-1.5E-03
1.444083E-08,-1.5E-03
1.444395E-08,-1.5E-03
1.444708E-08,-1.5E-03
1.445020E-08,-1.5E-03
1.445333E-08,-1.5E-03
1.445645E-08,-1.5E-03
1.445958E-08,-1.5E-03
1.446270E-08,-1.5E-03
1.446583E-08,-1.5E-03
1.446895E-08,-1.5E-03
1.447208E-08,-1.5E-03
1.447520E-08,-1.5E-03
1.447833E-08,-1.5E-03
1.448145E-08,-1.5E-03
1.448458E-08,-1.5E-03
1.448770E-08,-1.5E-03
1.449083E-08,-1.5E-03
1.449395E-08,-1.5E-03
1.449708E-08,-1.5E-03
1.450020E-08,-1.5E-03
1.450333E-08,-1.5E-03
1.450645E-08,-1.5E-03
1.450958E-08,-1.5E-03
1.451270E-08,-1.5E-03
1.451583E-08,-1.5E-03
1.451895E-08,-1.5E-03
1.452208E-08,-1.5E-03
1.452520E-08,-1.5E-03
1.452833E-08,-1.5E-03
1.453145E-08,-1.5E-03
1.453458E-08,-1.6E-03
1.453770E-08,-1.6E-03
1.454083E-08,-1.6E-03
1.454395E-08,-1.6E-03
1.454708E-08,-1.6E-03
1.455020E-08,-1.6E-03
1.455333E-08,-1.6E-03
1.455645E-08,-1.6E-03
1.455958E-08,-1.6E-03
1.456270E-08,-1.6E-03
1.456583E-08,-1.6E-03
1.456895E-08,-1.6E-03
1.457208E-08,-1.6E-03
1.457520E-08,-1.6E-03
1.457833E-08,-1.6E-03
1.458145E-08,-1.7E-03
1.458458E-08,-1.7E-03
1.458770E-08,-1.7E-03
1.459083E-08,-1.7E-03
1.459395E-08,-1.7E-03
1.459708E-08,-1.7E-03
1.460020E-08,-1.7E-03
1.460333E-08,-1.7E-03
1.460645E-08,-1.7E-03
1.460958E-08,-1.8E-03
1.461270E-08,-1.8E-03
1.461583E-08,-1.8E-03
1.461895E-08,-1.8E-03
1.462208E-08,-1.8E-03
1.462520E-08,-1.8E-03
1.462833E-08,-1.8E-03
1.463145E-08,-1.8E-03
1.463458E-08,-1.9E-03
1.463770E-08,-1.9E-03
1.464083E-08,-1.9E-03
1.464395E-08,-1.9E-03
1.464708E-08,-1.9E-03
1.465020E-08,-1.9E-03
1.465333E-08,-1.9E-03
1.465645E-08,-2.0E-03
1.465958E-08,-2.0E-03
1.466270E-08,-2.0E-03
1.466583E-08,-2.0E-03
1.466895E-08,-2.0E-03
1.467208E-08,-2.0E-03
1.467520E-08,-2.1E-03
1.467833E-08,-2.1E-03
1.468145E-08,-2.1E-03
1.468458E-08,-2.1E-03
1.468770E-08,-2.1E-03
1.469083E-08,-2.1E-03
1.469395E-08,-2.1E-03
1.469708E-08,-2.1E-03
1.470020E-08,-2.1E-03
1.470333E-08,-2.2E-03
1.470645E-08,-2.2E-03
1.470958E-08,-2.2E-03
1.471270E-08,-2.2E-03
1.471583E-08,-2.2E-03
1.471895E-08,-2.2E-03
1.472208E-08,-2.2E-03
1.472520E-08,-2.2E-03
1.472833E-08,-2.2E-03
1.473145E-08,-2.3E-03
1.473458E-08,-2.3E-03
1.473770E-08,-2.3E-03
1.474083E-08,-2.3E-03
1.474395E-08,-2.3E-03
1.474708E-08,-2.3E-03
1.475020E-08,-2.3E-03
1.475333E-08,-2.3E-03
1.475645E-08,-2.3E-03
1.475958E-08,-2.3E-03
1.476270E-08,-2.3E-03
1.476583E-08,-2.3E-03
1.476895E-08,-2.3E-03
1.477208E-08,-2.3E-03
1.477520E-08,-2.3E-03
1.477833E-08,-2.3E-03
1.478145E-08,-2.3E-03
1.478458E-08,-2.3E-03
1.478770E-08,-2.3E-03
1.479083E-08,-2.3E-03
1.479395E-08,-2.3E-03
1.479708E-08,-2.3E-03
1.480020E-08,-2.3E-03
1.480333E-08,-2.3E-03
1.480645E-08,-2.3E-03
1.480958E-08,-2.2E-03
1.481270E-08,-2.2E-03
1.481583E-08,-2.2E-03
1.481895E-08,-2.2E-03
1.482208E-08,-2.2E-03
1.482520E-08,-2.2E-03
1.482833E-08,-2.2E-03
1.483145E-08,-2.2E-03
1.483458E-08,-2.1E-03
1.483770E-08,-2.1E-03
1.484083E-08,-2.1E-03
1.484395E-08,-2.1E-03
1.484708E-08,-2.1E-03
1.485020E-08,-2.1E-03
1.485333E-08,-2.0E-03
1.485645E-08,-2.0E-03
1.485958E-08,-2.0E-03
1.486270E-08,-2.0E-03
1.486583E-08,-2.0E-03
1.486895E-08,-1.9E-03
1.487208E-08,-1.9E-03
1.487520E-08,-1.9E-03
1.487833E-08,-1.9E-03
1.488145E-08,-1.9E-03
1.488458E-08,-1.8E-03
1.488770E-08,-1.8E-03
1.489083E-08,-1.8E-03
1.489395E-08,-1.8E-03
1.489708E-08,-1.7E-03
1.490020E-08,-1.7E-03
1.490333E-08,-1.7E-03
1.490645E-08,-1.6E-03
1.490958E-08,-1.6E-03
1.491270E-08,-1.6E-03
1.491583E-08,-1.6E-03
1.491895E-08,-1.6E-03
1.492208E-08,-1.5E-03
1.492520E-08,-1.5E-03
1.492833E-08,-1.5E-03
1.493145E-08,-1.4E-03
1.493458E-08,-1.4E-03
1.493770E-08,-1.4E-03
1.494083E-08,-1.4E-03
1.494395E-08,-1.3E-03
1.494708E-08,-1.3E-03
1.495020E-08,-1.3E-03
1.495333E-08,-1.3E-03
1.495645E-08,-1.2E-03
1.495958E-08,-1.2E-03
1.496270E-08,-1.2E-03
1.496583E-08,-1.2E-03
1.496895E-08,-1.1E-03
1.497208E-08,-1.1E-03
1.497520E-08,-1.1E-03
1.497833E-08,-1.1E-03
1.498145E-08,-1.1E-03
1.498458E-08,-1.0E-03
1.498770E-08,-1.0E-03
1.499083E-08,-1.0E-03
1.499395E-08,-1.0E-03
1.499708E-08,-1.0E-03
1.500020E-08,-9E-04
1.500333E-08,-9E-04
1.500645E-08,-9E-04
1.500958E-08,-9E-04
1.501270E-08,-9E-04
1.501583E-08,-9E-04
1.501895E-08,-9E-04
1.502208E-08,-8E-04
1.502520E-08,-8E-04
1.502833E-08,-8E-04
1.503145E-08,-8E-04
1.503458E-08,-8E-04
1.503770E-08,-8E-04
1.504083E-08,-8E-04
1.504395E-08,-8E-04
1.504708E-08,-8E-04
1.505020E-08,-8E-04
1.505333E-08,-8E-04
1.505645E-08,-8E-04
1.505958E-08,-8E-04
1.506270E-08,-8E-04
1.506583E-08,-7E-04
1.506895E-08,-8E-04
1.507208E-08,-8E-04
1.507520E-08,-8E-04
1.507833E-08,-8E-04
1.508145E-08,-8E-04
1.508458E-08,-8E-04
1.508770E-08,-8E-04
1.509083E-08,-8E-04
1.509395E-08,-8E-04
1.509708E-08,-8E-04
1.510020E-08,-8E-04
1.510333E-08,-8E-04
1.510645E-08,-8E-04
1.510958E-08,-8E-04
1.511270E-08,-8E-04
1.511583E-08,-8E-04
1.511895E-08,-8E-04
1.512208E-08,-8E-04
1.512520E-08,-9E-04
1.512833E-08,-9E-04
1.513145E-08,-9E-04
1.513458E-08,-9E-04
1.513770E-08,-9E-04
1.514083E-08,-9E-04
1.514395E-08,-9E-04
1.514708E-08,-9E-04
1.515020E-08,-1.0E-03
1.515333E-08,-1.0E-03
1.515645E-08,-1.0E-03
1.515958E-08,-1.0E-03
1.516270E-08,-1.0E-03
1.516583E-08,-1.1E-03
1.516895E-08,-1.1E-03
1.517208E-08,-1.1E-03
1.517520E-08,-1.1E-03
1.517833E-08,-1.1E-03
1.518145E-08,-1.1E-03
1.518458E-08,-1.2E-03
1.518770E-08,-1.2E-03
1.519083E-08,-1.2E-03
1.519395E-08,-1.2E-03
1.519708E-08,-1.2E-03
1.520020E-08,-1.3E-03
1.520333E-08,-1.3E-03
1.520645E-08,-1.3E-03
1.520958E-08,-1.3E-03
1.521270E-08,-1.3E-03
1.521583E-08,-1.3E-03
1.521895E-08,-1.4E-03
1.522208E-08,-1.4E-03
1.522520E-08,-1.4E-03
1.522833E-08,-1.4E-03
1.523145E-08,-1.4E-03
1.523458E-08,-1.4E-03
1.523770E-08,-1.4E-03
1.524083E-08,-1.5E-03
1.524395E-08,-1.5E-03
1.524708E-08,-1.5E-03
1.525020E-08,-1.5E-03
1.525333E-08,-1.5E-03
1.525645E-08,-1.5E-03
1.525958E-08,-1.5E-03
1.526270E-08,-1.6E-03
1.526583E-08,-1.6E-03
1.526895E-08,-1.6E-03
1.527208E-08,-1.6E-03
1.527520E-08,-1.6E-03
1.527833E-08,-1.6E-03
1.528145E-08,-1.6E-03
1.528458E-08,-1.6E-03
1.528770E-08,-1.6E-03
1.529083E-08,-1.6E-03
1.529395E-08,-1.6E-03
1.529708E-08,-1.6E-03
1.530020E-08,-1.6E-03
1.530333E-08,-1.6E-03
1.530645E-08,-1.6E-03
1.530958E-08,-1.6E-03
1.531270E-08,-1.6E-03
1.531583E-08,-1.6E-03
1.531895E-08,-1.6E-03
1.532208E-08,-1.6E-03
1.532520E-08,-1.6E-03
1.532833E-08,-1.6E-03
1.533145E-08,-1.6E-03
1.533458E-08,-1.6E-03
1.533770E-08,-1.6E-03
1.534083E-08,-1.6E-03
1.534395E-08,-1.6E-03
1.534708E-08,-1.6E-03
1.535020E-08,-1.6E-03
1.535333E-08,-1.6E-03
1.535645E-08,-1.6E-03
1.535958E-08,-1.5E-03
1.536270E-08,-1.5E-03
1.536583E-08,-1.5E-03
1.536895E-08,-1.5E-03
1.537208E-08,-1.5E-03
1.537520E-08,-1.5E-03
1.537833E-08,-1.4E-03
1.538145E-08,-1.4E-03
1.538458E-08,-1.4E-03
1.538770E-08,-1.4E-03
1.539083E-08,-1.4E-03
1.539395E-08,-1.3E-03
1.539708E-08,-1.3E-03
1.540020E-08,-1.3E-03
1.540333E-08,-1.3E-03
1.540645E-08,-1.3E-03
1.540958E-08,-1.2E-03
1.541270E-08,-1.2E-03
1.541583E-08,-1.2E-03
1.541895E-08,-1.1E-03
1.542208E-08,-1.1E-03
1.542520E-08,-1.1E-03
1.542833E-08,-1.1E-03
1.543145E-08,-1.0E-03
1.543458E-08,-1.0E-03
1.543770E-08,-1.0E-03
1.544083E-08,-9E-04
1.544395E-08,-9E-04
1.544708E-08,-9E-04
1.545020E-08,-9E-04
1.545333E-08,-8E-04
1.545645E-08,-8E-04
1.545958E-08,-8E-04
1.546270E-08,-7E-04
1.546583E-08,-7E-04
1.546895E-08,-7E-04
1.547208E-08,-6E-04
1.547520E-08,-6E-04
1.547833E-08,-6E-04
1.548145E-08,-5E-04
1.548458E-08,-5E-04
1.548770E-08,-4E-04
1.549083E-08,-4E-04
1.549395E-08,-4E-04
1.549708E-08,-4E-04
1.550020E-08,-3E-04
1.550333E-08,-3E-04
1.550645E-08,-3E-04
1.550958E-08,-2E-04
1.551270E-08,-2E-04
1.551583E-08,-1E-04
1.551895E-08,-1E-04
1.552208E-08,-1E-04
1.552520E-08,0.0E+00
1.552833E-08,0.0E+00
1.553145E-08,0.0E+00
1.553458E-08,1E-04
1.553770E-08,1E-04
1.554083E-08,1E-04
1.554395E-08,1E-04
1.554708E-08,2E-04
1.555020E-08,2E-04
1.555333E-08,2E-04
1.555645E-08,3E-04
1.555958E-08,3E-04
1.556270E-08,3E-04
1.556583E-08,4E-04
1.556895E-08,4E-04
1.557208E-08,4E-04
1.557520E-08,4E-04
1.557833E-08,5E-04
1.558145E-08,5E-04
1.558458E-08,5E-04
1.558770E-08,5E-04
1.559083E-08,6E-04
1.559395E-08,6E-04
1.559708E-08,6E-04
1.560020E-08,6E-04
1.560333E-08,6E-04
1.560645E-08,7E-04
1.560958E-08,7E-04
1.561270E-08,7E-04
1.561583E-08,7E-04
1.561895E-08,8E-04
