-3.12889E-09 5.3E-03
-3.07889E-09 5.1E-03
-3.02889E-09 4.6E-03
-2.97889E-09 4.0E-03
-2.92889E-09 3.5E-03
-2.87889E-09 3.0E-03
-2.82889E-09 2.8E-03
-2.77889E-09 2.8E-03
-2.72889E-09 2.9E-03
-2.67889E-09 3.1E-03
-2.62889E-09 3.4E-03
-2.57889E-09 3.5E-03
-2.52889E-09 3.6E-03
-2.47889E-09 3.6E-03
-2.42889E-09 3.7E-03
-2.37889E-09 3.7E-03
-2.32889E-09 3.8E-03
-2.27889E-09 3.9E-03
-2.22889E-09 3.9E-03
-2.17889E-09 3.7E-03
-2.12889E-09 3.4E-03
-2.07889E-09 3.0E-03
-2.02889E-09 2.5E-03
-1.97889E-09 2.1E-03
-1.92889E-09 1.8E-03
-1.87889E-09 1.7E-03
-1.82889E-09 1.8E-03
-1.77889E-09 2.1E-03
-1.72889E-09 2.5E-03
-1.67889E-09 2.8E-03
-1.62889E-09 3.0E-03
-1.57889E-09 3.0E-03
-1.52889E-09 2.7E-03
-1.47889E-09 2.3E-03
-1.42889E-09 1.7E-03
-1.37889E-09 1.2E-03
-1.32889E-09 6E-04
-1.27889E-09 2E-04
-1.22889E-09 -3E-04
-1.17889E-09 -7E-04
-1.12889E-09 -1.2E-03
-1.07889E-09 -1.6E-03
-1.02889E-09 -2.0E-03
-9.7889E-10 -2.3E-03
-9.2889E-10 -2.3E-03
-8.7889E-10 -2.1E-03
-8.2889E-10 -1.8E-03
-7.7889E-10 -1.3E-03
-7.2889E-10 -6E-04
-6.7889E-10 4E-04
-6.2889E-10 2.0E-03
-5.7889E-10 4.4E-03
-5.2889E-10 8.1E-03
-4.7889E-10 1.32E-02
-4.2889E-10 2.00E-02
-3.7889E-10 2.84E-02
-3.2889E-10 3.84E-02
-2.7889E-10 4.96E-02
-2.2889E-10 6.20E-02
-1.7889E-10 7.56E-02
-1.2889E-10 9.08E-02
-7.889E-11 1.079E-01
-2.889E-11 1.277E-01
2.111E-11 1.504E-01
7.111E-11 1.762E-01
1.2111E-10 2.046E-01
1.7111E-10 2.349E-01
2.2111E-10 2.655E-01
2.7111E-10 2.953E-01
3.2111E-10 3.229E-01
3.7111E-10 3.475E-01
4.2111E-10 3.639E-01
4.7111E-10 3.797E-01
5.2111E-10 3.954E-01
5.7111E-10 4.107E-01
6.2111E-10 4.257E-01
6.7111E-10 4.399E-01
7.2111E-10 4.532E-01
7.7111E-10 4.654E-01
8.2111E-10 4.764E-01
8.7111E-10 4.861E-01
9.2111E-10 4.947E-01
9.7111E-10 5.021E-01
1.02111E-09 5.084E-01
1.07111E-09 5.136E-01
1.12111E-09 5.177E-01
1.17111E-09 5.208E-01
1.22111E-09 5.228E-01
1.27111E-09 5.240E-01
1.32111E-09 5.245E-01
1.37111E-09 5.246E-01
1.42111E-09 5.245E-01
1.47111E-09 5.245E-01
1.52111E-09 5.246E-01
1.57111E-09 5.250E-01
1.62111E-09 5.254E-01
1.67111E-09 5.259E-01
1.72111E-09 5.265E-01
1.77111E-09 5.266E-01
1.82111E-09 5.266E-01
1.87111E-09 5.265E-01
1.92111E-09 5.264E-01
1.97111E-09 5.264E-01
2.02111E-09 5.265E-01
2.07111E-09 5.263E-01
2.12111E-09 5.262E-01
2.17111E-09 5.262E-01
2.22111E-09 5.257E-01
2.27111E-09 5.244E-01
2.32111E-09 5.222E-01
2.37111E-09 5.192E-01
2.42111E-09 5.153E-01
2.47111E-09 5.104E-01
2.52111E-09 5.035E-01
2.57111E-09 4.960E-01
2.62111E-09 4.880E-01
2.67111E-09 4.795E-01
2.72111E-09 4.685E-01
2.77111E-09 4.562E-01
2.82111E-09 4.428E-01
2.87111E-09 4.285E-01
2.92111E-09 4.083E-01
2.97111E-09 3.833E-01
3.02111E-09 3.546E-01
3.07111E-09 3.235E-01
3.12111E-09 2.912E-01
3.17111E-09 2.594E-01
3.22111E-09 2.294E-01
3.27111E-09 2.019E-01
3.32111E-09 1.773E-01
3.37111E-09 1.557E-01
3.42111E-09 1.367E-01
3.47111E-09 1.201E-01
3.52111E-09 1.056E-01
3.57111E-09 9.33E-02
3.62111E-09 8.31E-02
3.67111E-09 7.52E-02
3.72111E-09 6.96E-02
3.77111E-09 6.60E-02
3.82111E-09 6.40E-02
3.87111E-09 6.30E-02
3.92111E-09 6.25E-02
3.97111E-09 6.19E-02
4.02111E-09 6.08E-02
4.07111E-09 5.93E-02
4.12111E-09 5.72E-02
4.17111E-09 5.49E-02
4.22111E-09 5.24E-02
4.27111E-09 4.99E-02
4.32111E-09 4.74E-02
