1.225903E-08 1.7E-03
1.230903E-08 1.4E-03
1.235903E-08 1.1E-03
1.240903E-08 9E-04
1.245903E-08 9E-04
1.250903E-08 1.1E-03
1.255903E-08 1.4E-03
1.260903E-08 1.9E-03
1.265903E-08 2.3E-03
1.270903E-08 2.5E-03
1.275903E-08 2.6E-03
1.280903E-08 2.4E-03
1.285903E-08 2.1E-03
1.290903E-08 1.7E-03
1.295903E-08 1.5E-03
1.300903E-08 1.4E-03
1.305903E-08 1.3E-03
1.310903E-08 1.1E-03
1.315903E-08 8E-04
1.320903E-08 3E-04
1.325903E-08 -4E-04
1.330903E-08 -1.2E-03
1.335903E-08 -2.0E-03
1.340903E-08 -2.6E-03
1.345903E-08 -2.8E-03
1.350903E-08 -2.7E-03
1.355903E-08 -2.3E-03
1.360903E-08 -1.8E-03
1.365903E-08 -1.4E-03
1.370903E-08 -1.1E-03
1.375903E-08 -1.0E-03
1.380903E-08 -1.0E-03
1.385903E-08 -1.1E-03
1.390903E-08 -1.0E-03
1.395903E-08 -8E-04
1.400903E-08 -3E-04
1.405903E-08 3E-04
1.410903E-08 8E-04
1.415903E-08 1.2E-03
1.420903E-08 1.3E-03
1.425903E-08 1.2E-03
1.430903E-08 8E-04
1.435903E-08 3E-04
1.440903E-08 -1E-04
1.445903E-08 -4E-04
1.450903E-08 -5E-04
1.455903E-08 -3E-04
1.460903E-08 1E-04
1.465903E-08 5E-04
1.470903E-08 8E-04
1.475903E-08 1.1E-03
1.480903E-08 1.3E-03
1.485903E-08 1.4E-03
1.490903E-08 1.6E-03
1.495903E-08 1.7E-03
1.500903E-08 1.7E-03
1.505903E-08 1.7E-03
1.510903E-08 1.6E-03
1.515903E-08 1.3E-03
1.520903E-08 1.1E-03
1.525903E-08 8E-04
1.530903E-08 6E-04
1.535903E-08 4E-04
1.540903E-08 4E-04
1.545903E-08 4E-04
1.550903E-08 4E-04
1.555903E-08 3E-04
1.560903E-08 2E-04
1.565903E-08 -1E-04
1.570903E-08 -3E-04
1.575903E-08 -5E-04
1.580903E-08 -6E-04
1.585903E-08 -6E-04
1.590903E-08 -3E-04
1.595903E-08 -1E-04
1.600903E-08 2E-04
1.605903E-08 3E-04
1.610903E-08 1E-04
1.615903E-08 -2E-04
1.620903E-08 -6E-04
1.625903E-08 -1.0E-03
1.630903E-08 -1.2E-03
1.635903E-08 -1.1E-03
1.640903E-08 -6E-04
1.645903E-08 2E-04
1.650903E-08 1.1E-03
1.655903E-08 1.8E-03
1.660903E-08 2.3E-03
1.665903E-08 2.5E-03
1.670903E-08 2.3E-03
1.675903E-08 1.9E-03
1.680903E-08 1.4E-03
1.685903E-08 9E-04
1.690903E-08 8E-04
1.695903E-08 9E-04
1.700903E-08 1.3E-03
1.705903E-08 1.8E-03
1.710903E-08 2.3E-03
1.715903E-08 2.6E-03
1.720903E-08 2.7E-03
1.725903E-08 2.5E-03
1.730903E-08 2.2E-03
1.735903E-08 1.7E-03
1.740903E-08 1.2E-03
1.745903E-08 9E-04
1.750903E-08 6E-04
1.755903E-08 4E-04
1.760903E-08 3E-04
1.765903E-08 2E-04
1.770903E-08 2E-04
1.775903E-08 2E-04
1.780903E-08 2E-04
1.785903E-08 3E-04
1.790903E-08 4E-04
1.795903E-08 6E-04
1.800903E-08 9E-04
1.805903E-08 1.1E-03
1.810903E-08 1.2E-03
1.815903E-08 1.3E-03
1.820903E-08 1.4E-03
1.825903E-08 1.4E-03
1.830903E-08 1.4E-03
1.835903E-08 1.5E-03
1.840903E-08 1.5E-03
1.845903E-08 1.6E-03
1.850903E-08 1.7E-03
1.855903E-08 1.7E-03
1.860903E-08 1.6E-03
1.865903E-08 1.4E-03
1.870903E-08 1.1E-03
1.875903E-08 9E-04
1.880903E-08 6E-04
1.885903E-08 4E-04
1.890903E-08 3E-04
1.895903E-08 2E-04
1.900903E-08 2E-04
1.905903E-08 3E-04
1.910903E-08 4E-04
1.915903E-08 5E-04
1.920903E-08 6E-04
1.925903E-08 8E-04
1.930903E-08 9E-04
1.935903E-08 1.0E-03
1.940903E-08 1.1E-03
1.945903E-08 1.1E-03
1.950903E-08 1.0E-03
1.955903E-08 9E-04
1.960903E-08 6E-04
1.965903E-08 3E-04
1.970903E-08 1E-04
1.975903E-08 -1E-04
1.980903E-08 -1E-04
1.985903E-08 1E-04
1.990903E-08 4E-04
1.995903E-08 9E-04
2.000903E-08 1.5E-03
2.005903E-08 2.0E-03
2.010903E-08 2.4E-03
2.015903E-08 2.6E-03
2.020903E-08 2.5E-03
2.025903E-08 2.1E-03
2.030903E-08 1.7E-03
2.035903E-08 1.1E-03
2.040903E-08 6E-04
2.045903E-08 3E-04
2.050903E-08 1E-04
2.055903E-08 0.0E+00
2.060903E-08 1E-04
2.065903E-08 2E-04
2.070903E-08 2E-04
2.075903E-08 2E-04
2.080903E-08 -1E-04
2.085903E-08 -5E-04
2.090903E-08 -9E-04
2.095903E-08 -1.4E-03
2.100903E-08 -1.9E-03
2.105903E-08 -2.4E-03
2.110903E-08 -2.8E-03
2.115903E-08 -3.1E-03
2.120903E-08 -3.2E-03
2.125903E-08 -3.2E-03
2.130903E-08 -2.9E-03
2.135903E-08 -2.3E-03
2.140903E-08 -1.3E-03
2.145903E-08 2E-04
2.150903E-08 2.1E-03
2.155903E-08 4.5E-03
2.160903E-08 7.4E-03
2.165903E-08 1.07E-02
2.170903E-08 1.46E-02
2.175903E-08 1.93E-02
2.180903E-08 2.50E-02
2.185903E-08 3.19E-02
2.190903E-08 4.03E-02
2.195903E-08 5.02E-02
2.200903E-08 6.17E-02
2.205903E-08 7.46E-02
2.210903E-08 8.87E-02
2.215903E-08 1.039E-01
2.220903E-08 1.198E-01
2.225903E-08 1.363E-01
2.230903E-08 1.533E-01
2.235903E-08 1.708E-01
2.240903E-08 1.888E-01
2.245903E-08 2.072E-01
2.250903E-08 2.259E-01
2.255903E-08 2.448E-01
2.260903E-08 2.636E-01
2.265903E-08 2.819E-01
2.270903E-08 2.993E-01
2.275903E-08 3.157E-01
2.280903E-08 3.305E-01
2.285903E-08 3.439E-01
2.290903E-08 3.557E-01
2.295903E-08 3.660E-01
2.300903E-08 3.750E-01
2.305903E-08 3.828E-01
2.310903E-08 3.894E-01
2.315903E-08 3.950E-01
2.320903E-08 3.994E-01
2.325903E-08 4.028E-01
2.330903E-08 4.052E-01
2.335903E-08 4.066E-01
2.340903E-08 4.072E-01
2.345903E-08 4.071E-01
2.350903E-08 4.067E-01
2.355903E-08 4.061E-01
2.360903E-08 4.055E-01
2.365903E-08 4.050E-01
2.370903E-08 4.046E-01
2.375903E-08 4.043E-01
2.380903E-08 4.039E-01
2.385903E-08 4.036E-01
2.390903E-08 4.031E-01
2.395903E-08 4.026E-01
2.400903E-08 4.019E-01
2.405903E-08 4.010E-01
2.410903E-08 3.996E-01
2.415903E-08 3.976E-01
2.420903E-08 3.946E-01
2.425903E-08 3.904E-01
2.430903E-08 3.849E-01
2.435903E-08 3.778E-01
2.440903E-08 3.693E-01
2.445903E-08 3.593E-01
2.450903E-08 3.482E-01
2.455903E-08 3.358E-01
2.460903E-08 3.224E-01
2.465903E-08 3.079E-01
2.470903E-08 2.922E-01
2.475903E-08 2.753E-01
2.480903E-08 2.573E-01
2.485903E-08 2.383E-01
2.490903E-08 2.185E-01
2.495903E-08 1.984E-01
2.500903E-08 1.783E-01
2.505903E-08 1.587E-01
2.510903E-08 1.400E-01
2.515903E-08 1.223E-01
2.520903E-08 1.059E-01
2.525903E-08 9.06E-02
2.530903E-08 7.66E-02
2.535903E-08 6.39E-02
2.540903E-08 5.23E-02
2.545903E-08 4.21E-02
2.550903E-08 3.33E-02
2.555903E-08 2.60E-02
2.560903E-08 2.03E-02
2.565903E-08 1.63E-02
2.570903E-08 1.38E-02
2.575903E-08 1.27E-02
2.580903E-08 1.28E-02
2.585903E-08 1.36E-02
2.590903E-08 1.49E-02
2.595903E-08 1.64E-02
2.600903E-08 1.76E-02
2.605903E-08 1.85E-02
2.610903E-08 1.90E-02
2.615903E-08 1.92E-02
2.620903E-08 1.92E-02
2.625903E-08 1.91E-02
2.630903E-08 1.90E-02
2.635903E-08 1.87E-02
2.640903E-08 1.82E-02
2.645903E-08 1.72E-02
2.650903E-08 1.56E-02
2.655903E-08 1.33E-02
2.660903E-08 1.06E-02
2.665903E-08 7.6E-03
2.670903E-08 4.8E-03
2.675903E-08 2.6E-03
2.680903E-08 1.2E-03
2.685903E-08 6E-04
2.690903E-08 9E-04
2.695903E-08 1.6E-03
2.700903E-08 2.4E-03
2.705903E-08 3.1E-03
2.710903E-08 3.4E-03
2.715903E-08 3.5E-03
2.720903E-08 3.5E-03
2.725903E-08 3.5E-03
2.730903E-08 3.9E-03
2.735903E-08 4.8E-03
2.740903E-08 5.9E-03
2.745903E-08 7.2E-03
2.750903E-08 8.4E-03
2.755903E-08 9.2E-03
2.760903E-08 9.5E-03
2.765903E-08 9.3E-03
2.770903E-08 8.6E-03
2.775903E-08 7.6E-03
2.780903E-08 6.5E-03
2.785903E-08 5.5E-03
2.790903E-08 4.5E-03
2.795903E-08 3.6E-03
2.800903E-08 2.7E-03
2.805903E-08 1.8E-03
2.810903E-08 8E-04
2.815903E-08 -1E-04
2.820903E-08 -9E-04
2.825903E-08 -1.5E-03
2.830903E-08 -1.8E-03
2.835903E-08 -1.9E-03
2.840903E-08 -1.9E-03
2.845903E-08 -1.8E-03
2.850903E-08 -1.6E-03
2.855903E-08 -1.3E-03
2.860903E-08 -9E-04
2.865903E-08 -1E-04
2.870903E-08 9E-04
2.875903E-08 2.1E-03
2.880903E-08 3.4E-03
2.885903E-08 4.6E-03
2.890903E-08 5.5E-03
2.895903E-08 6.0E-03
2.900903E-08 6.0E-03
2.905903E-08 5.6E-03
2.910903E-08 5.1E-03
2.915903E-08 4.6E-03
2.920903E-08 4.2E-03
2.925903E-08 4.1E-03
2.930903E-08 4.1E-03
2.935903E-08 4.1E-03
2.940903E-08 4.1E-03
2.945903E-08 3.9E-03
2.950903E-08 3.4E-03
2.955903E-08 2.6E-03
2.960903E-08 1.9E-03
2.965903E-08 1.2E-03
2.970903E-08 7E-04
2.975903E-08 5E-04
2.980903E-08 4E-04
2.985903E-08 5E-04
2.990903E-08 7E-04
2.995903E-08 7E-04
3.000903E-08 6E-04
3.005903E-08 4E-04
3.010903E-08 2E-04
3.015903E-08 -1E-04
3.020903E-08 -3E-04
3.025903E-08 -5E-04
3.030903E-08 -5E-04
3.035903E-08 -5E-04
3.040903E-08 -3E-04
3.045903E-08 0.0E+00
3.050903E-08 4E-04
3.055903E-08 9E-04
3.060903E-08 1.5E-03
3.065903E-08 2.0E-03
3.070903E-08 2.5E-03
3.075903E-08 2.7E-03
3.080903E-08 2.7E-03
3.085903E-08 2.4E-03
3.090903E-08 1.9E-03
3.095903E-08 1.3E-03
3.100903E-08 7E-04
3.105903E-08 2E-04
3.110903E-08 -1E-04
3.115903E-08 -3E-04
3.120903E-08 -2E-04
3.125903E-08 0.0E+00
3.130903E-08 3E-04
3.135903E-08 7E-04
3.140903E-08 1.2E-03
3.145903E-08 1.6E-03
3.150903E-08 1.7E-03
3.155903E-08 1.7E-03
3.160903E-08 1.4E-03
3.165903E-08 1.0E-03
3.170903E-08 5E-04
3.175903E-08 1E-04
3.180903E-08 -1E-04
3.185903E-08 0.0E+00
3.190903E-08 4E-04
3.195903E-08 8E-04
3.200903E-08 1.3E-03
3.205903E-08 1.6E-03
3.210903E-08 1.6E-03
3.215903E-08 1.4E-03
3.220903E-08 1.1E-03
3.225903E-08 8E-04
